Tallformatet viser til kolonnenummer:
0=PowerA, 1=PowerB, 
2=e, 3=TVa, 4=TVb, 5=IAE, 6=MAE, 7=u, 8=o, 
7.1484375,0.2734375,3,174.296875,174.4921875,12.597896814346313,2.450980392156863,6.098039215686274,2.171607355915441
4.53125,0.15625,3,177.421875,177.6171875,12.886169910430908,2.4615384615384617,6.076923076923077,2.1559056088063873
5.15625,1.875,3,180.0390625,177.734375,13.197977781295776,2.4716981132075473,6.056603773584905,2.1404909888138537
5.9375,2.65625,3,180.6640625,179.453125,13.515431880950928,2.4814814814814814,6.037037037037037,2.125358034874602
4.6875,-1.5625,3,181.4453125,180.234375,13.817564487457275,2.4909090909090907,6.0181818181818185,2.1105010959563746
4.4921875,-1.7578125,3,182.6953125,184.453125,14.121821403503418,2.5,6.0,2.0959143930173156
5.29296875,1.54296875,3,182.890625,184.6484375,14.423657894134521,2.508771929824561,5.982456140350878,2.0815920701045023
7.44140625,3.69140625,3,183.69140625,187.94921875,14.73641061782837,2.5172413793103448,5.9655172413793105,2.067528236402934
8.828125,3.671875,3,185.83984375,190.09765625,15.034190893173218,2.5254237288135593,5.9491525423728815,2.0537170007339633
11.50390625,5.48828125,3,187.2265625,190.1171875,15.34734559059143,2.533333333333333,5.933333333333334,2.0401524997465805
12.734375,6.015625,3,189.90234375,191.93359375,15.650540351867676,2.540983606557377,5.918032786885246,2.026828920835416
13.3984375,5.7421875,3,191.1328125,192.4609375,15.949901342391968,2.5483870967741935,5.903225806451613,2.013740520646916
14.375,6.71875,3,191.796875,192.734375,16.279094219207764,2.5555555555555554,5.888888888888889,2.000881639892942
15.625,7.03125,3,192.7734375,193.7109375,16.58313226699829,2.5625,5.875,1.9882467150733583
16.71875,5.9375,3,194.0234375,194.0234375,16.9191837310791,2.5692307692307694,5.861538461538461,1.975830287611714
14.84375,2.34375,2,195.1171875,195.1171875,17.405927419662476,2.5606060606060606,5.863636363636363,1.9608776918293636
14.84375,2.34375,2,196.9921875,198.7109375,17.632591485977173,2.5522388059701493,5.865671641791045,1.9462595000242442
14.84375,2.34375,1,196.9921875,198.7109375,17.88237738609314,2.5294117647058822,5.882352941176471,1.9367150156652155
14.84375,2.34375,2,196.9921875,198.7109375,17.996631383895874,2.5217391304347827,5.884057971014493,1.9226810378871886
11.71875,5.46875,2,196.9921875,198.7109375,18.223273515701294,2.5142857142857142,5.885714285714286,1.9089477815417233
12.5,4.6875,2,200.1171875,201.8359375,18.43834137916565,2.507042253521127,5.887323943661972,1.8955046581702226
16.796875,8.203125,2,200.8984375,202.6171875,18.650193452835083,2.5,5.888888888888889,1.8823415940108241
18.75,10.15625,2,205.1953125,206.1328125,18.85212540626526,2.493150684931507,5.890410958904109,1.8694489982719968
18.359375,12.109375,2,207.1484375,208.0859375,19.067841291427612,2.4864864864864864,5.891891891891892,1.8568177337640723
19.4921875,10.9765625,2,207.5390625,210.0390625,19.270689725875854,2.48,5.8933333333333335,1.84443908968433
18.671875,7.890625,1,208.671875,211.171875,19.53214144706726,2.460526315789474,5.907894736842105,1.8365989131726714
18.1640625,5.6640625,1,209.4921875,214.2578125,19.639798402786255,2.4415584415584415,5.922077922077922,1.828818607850886
16.5234375,2.2265625,0,210.0,216.484375,19.750547409057617,2.41025641025641,5.948717948717949,1.8320328900406406
17.8515625,-0.2734375,0,211.640625,219.921875,19.750547409057617,2.3797468354430378,5.974683544303797,1.8347881852317236
14.3359375,-5.3515625,0,212.96875,222.421875,19.750547409057617,2.35,6.0,1.8371173070873836
14.62890625,-5.05859375,0,216.484375,227.5,19.750547409057617,2.3209876543209877,6.0246913580246915,1.8390504033934507
13.33984375,-4.16015625,0,216.77734375,227.79296875,19.750547409057617,2.292682926829268,6.048780487804878,1.8406152141196002
13.33984375,-4.16015625,0,218.06640625,228.69140625,19.750547409057617,2.2650602409638556,6.072289156626506,1.8418372998937813
13.59375,-6.171875,0,218.06640625,228.69140625,19.750547409057617,2.238095238095238,6.095238095238095,1.8427402448466057
11.875,-8.75,0,218.3203125,230.703125,19.750547409057617,2.211764705882353,6.117647058823529,1.843345837175577
10.546875,-7.421875,0,220.0390625,233.28125,19.750547409057617,2.186046511627907,6.1395348837209305,1.8436742302770794
13.046875,-4.453125,0,221.3671875,234.609375,19.750547409057617,2.160919540229885,6.160919540229885,1.8437440868770378
14.21875,-3.28125,0,223.8671875,237.578125,19.750547409057617,2.1363636363636362,6.181818181818182,1.8435727082430218
14.90234375,-5.72265625,0,225.0390625,238.75,19.750547409057617,2.1123595505617976,6.202247191011236,1.843176150268628
12.1875,-9.0625,0,225.72265625,241.19140625,19.750547409057617,2.088888888888889,6.222222222222222,1.8425693279752227
12.1875,-9.0625,0,228.4375,244.53125,19.750547409057617,2.065934065934066,6.241758241758242,1.841766109768397
12.1875,-9.0625,0,228.4375,244.53125,19.750547409057617,2.0434782608695654,6.260869565217392,1.840779402610135
12.1875,-9.0625,0,228.4375,244.53125,19.750547409057617,2.021505376344086,6.279569892473118,1.839621229117674
12.1875,-9.0625,0,228.4375,244.53125,19.750547409057617,2.0,6.297872340425532,1.8383027974717323
12.1875,-9.0625,0,228.4375,244.53125,19.750547409057617,1.9789473684210526,6.315789473684211,1.836834564906856
14.140625,-7.109375,0,228.4375,244.53125,19.750547409057617,1.9583333333333333,6.333333333333333,1.8352262954621028
15.5859375,-6.6015625,1,230.390625,246.484375,19.750547409057617,1.9484536082474226,6.34020618556701,1.826983305540754
15.8984375,-6.9140625,1,231.8359375,246.9921875,19.890725374221795,1.9387755102040816,6.346938775510204,1.8188471388819105
15.8984375,-6.9140625,1,232.1484375,247.3046875,20.003086328506463,1.9292929292929293,6.353535353535354,1.8108156056984481
15.703125,-7.109375,1,232.1484375,247.3046875,20.130934476852413,1.92,6.36,1.8028865743579099
16.5625,-5.625,1,232.34375,247.5,20.258151531219475,1.9108910891089108,6.366336633663367,1.7950579696490456
16.5625,-5.625,1,233.203125,248.984375,20.384795427322384,1.9019607843137254,6.372549019607843,1.7873277710936442
17.34375,-4.84375,1,233.203125,248.984375,20.511392354965203,1.8932038834951457,6.378640776699029,1.7796940113039756
17.734375,-4.453125,2,233.984375,249.765625,20.648891448974602,1.8942307692307692,6.375,1.7715025130792657
17.63671875,-4.55078125,2,234.375,250.15625,20.881951332092285,1.8952380952380952,6.371428571428571,1.763422769487105
19.6875,-0.9375,2,234.47265625,250.25390625,21.105557441711422,1.8962264150943395,6.367924528301887,1.7554522703706044
19.140625,1.5625,2,236.5234375,253.8671875,21.349511623382565,1.897196261682243,6.364485981308412,1.7475885835287768
18.59375,3.671875,3,237.0703125,256.3671875,21.609425544738762,1.9074074074074074,6.351851851851852,1.7443815353915801
18.75,7.8125,2,237.6171875,258.4765625,21.955928325653055,1.908256880733945,6.348623853211009,1.7366853738865278
13.671875,7.421875,3,237.7734375,262.6171875,22.231042385101315,1.9181818181818182,6.336363636363636,1.7335055010913738
13.671875,7.421875,3,242.8515625,263.0078125,22.584610462188717,1.927927927927928,6.324324324324325,1.7302927011782332
15.625,9.375,3,242.8515625,263.0078125,22.922551631927487,1.9375,6.3125,1.7270497655994579
16.40625,10.15625,3,244.8046875,264.9609375,23.336590290069566,1.9469026548672566,6.300884955752212,1.7237793205793068
16.328125,10.234375,2,245.5859375,265.7421875,23.760817050933834,1.9473684210526316,6.298245614035087,1.7164315520891247
17.578125,5.078125,2,245.6640625,265.8203125,23.997945308685296,1.9478260869565218,6.2956521739130435,1.7091768323477847
12.96875,-2.03125,1,246.9140625,270.9765625,24.298649311065656,1.9396551724137931,6.301724137931035,1.7030390056996947
11.328125,-4.296875,1,251.5234375,278.0859375,24.419788360595685,1.9316239316239316,6.3076923076923075,1.6969632931050553
12.265625,-5.234375,1,253.1640625,280.3515625,24.534969329833967,1.923728813559322,6.313559322033898,1.6909487485461245
11.2890625,-7.7734375,1,254.1015625,281.2890625,24.648712158203118,1.915966386554622,6.319327731092437,1.684994442347983
12.0703125,-8.5546875,1,255.078125,283.828125,24.76881933212279,1.9083333333333334,6.325,1.6790994610206982
12.3828125,-8.8671875,1,255.859375,284.609375,24.879868268966668,1.9008264462809918,6.330578512396694,1.6732629070867784
12.7734375,-9.2578125,1,256.171875,284.921875,24.99764728546142,1.8934426229508197,6.336065573770492,1.6674838988959162
16.875,-5.9375,1,256.5625,285.3125,25.12682819366454,1.886178861788618,6.341463414634147,1.6617615704288595
16.875,-5.9375,1,260.6640625,288.6328125,25.2422752380371,1.8790322580645162,6.346774193548387,1.6560950710920306
17.65625,-5.15625,1,260.6640625,288.6328125,25.35801029205321,1.872,6.352,1.6504835655043628
18.828125,-3.984375,2,261.4453125,289.4140625,25.491033315658555,1.873015873015873,6.349206349206349,1.644217671438548
20.78125,-2.03125,2,262.6171875,290.5859375,25.729813337326036,1.874015748031496,6.346456692913386,1.638022394912455
20.78125,-2.03125,2,264.5703125,292.5390625,25.968341112136816,1.875,6.34375,1.6318964236433635
20.78125,-2.03125,2,264.5703125,292.5390625,26.202893018722516,1.875968992248062,6.341085271317829,1.6258384791149039
18.125,0.625,3,264.5703125,292.5390625,26.668563127517675,1.8846153846153846,6.3307692307692305,1.623805888069808
15.3125,3.4375,3,267.2265625,295.1953125,27.049584150314317,1.8931297709923665,6.320610687022901,1.6217377145665732
14.8046875,3.9453125,3,270.0390625,298.0078125,27.46369791030883,1.9015151515151516,6.3106060606060606,1.6196360223246928
15.234375,5.859375,3,270.546875,298.515625,27.887025594711307,1.9097744360902256,6.3007518796992485,1.6175027740781815
16.484375,6.171875,3,270.9765625,300.4296875,28.2533824443817,1.9179104477611941,6.291044776119403,1.6153398370125966
18.4375,6.5625,3,272.2265625,300.7421875,28.668534040451046,1.9259259259259258,6.281481481481482,1.613148987869525
18.4375,6.5625,3,274.1796875,301.1328125,29.087445020675645,1.9338235294117647,6.272058823529412,1.610931917741596
19.609375,9.296875,3,274.1796875,301.1328125,29.535903215408318,1.9416058394160585,6.262773722627737,1.6086902365793427
17.578125,12.890625,2,275.3515625,303.8671875,30.03176999092102,1.9420289855072463,6.260869565217392,1.603005997918779
19.921875,10.546875,2,277.3828125,307.4609375,30.308264017105103,1.9424460431654675,6.258992805755396,1.5973815331780241
17.65625,1.09375,0,279.7265625,309.8046875,30.60779213905334,1.9285714285714286,6.271428571428571,1.5984048170547018
12.34375,-11.171875,-1,281.9921875,319.2578125,30.60779213905334,1.9219858156028369,6.290780141843972,1.609100921122545
11.2890625,-12.4609375,-1,287.3046875,331.5234375,30.73200798034668,1.9154929577464788,6.309859154929577,1.619350846253293
11.2890625,-12.4609375,-1,288.359375,332.8125,30.87040495872497,1.9090909090909092,6.328671328671328,1.629175533804504
11.2890625,-12.4609375,0,288.359375,332.8125,30.9993200302124,1.8958333333333333,6.340277777777778,1.6294306880883134
10.8984375,-12.0703125,1,288.359375,332.8125,30.9993200302124,1.889655172413793,6.344827586206897,1.6247198606054827
11.875,-11.09375,1,288.75,333.203125,31.13636898994445,1.8835616438356164,6.3493150684931505,1.6200476305928102
11.875,-11.09375,1,289.7265625,334.1796875,31.2562391757965,1.8775510204081634,6.35374149659864,1.615413517070837
11.875,-11.09375,1,289.7265625,334.1796875,31.3758840560913,1.8716216216216217,6.358108108108108,1.6108170460608517
11.875,-11.09375,2,289.7265625,334.1796875,31.51081299781799,1.8724832214765101,6.355704697986577,1.6056687561285676
16.09375,-5.15625,2,289.7265625,334.1796875,31.780373334884633,1.8733333333333333,6.3533333333333335,1.6005693431470625
18.1640625,-0.9765625,2,293.9453125,340.1171875,32.03555130958557,1.8741721854304636,6.3509933774834435,1.595518041624162
18.4375,0.3125,2,296.015625,344.296875,32.29351115226745,1.875,6.348684210526316,1.5905141026735108
20.078125,2.578125,2,296.2890625,345.5859375,32.55538535118101,1.8758169934640523,6.34640522875817,1.5855567935566288
19.609375,3.046875,2,297.9296875,347.8515625,32.809259176254265,1.8766233766233766,6.3441558441558445,1.580645397240157
19.6875,2.96875,2,298.3984375,348.3203125,33.088195085525506,1.8774193548387097,6.341935483870968,1.5757792119678191
19.4921875,-0.3515625,2,298.4765625,348.3984375,33.39168715476989,1.8782051282051282,6.339743589743589,1.5709575508464502
19.8828125,-0.7421875,2,298.671875,351.71875,33.653486967086785,1.8789808917197452,6.337579617834395,1.566179741445564
18.6328125,0.5078125,2,299.0625,352.109375,33.94392132759093,1.879746835443038,6.3354430379746836,1.561445125410021
17.51953125,2.98828125,2,300.3125,353.359375,34.21551537513731,1.880503144654088,6.333333333333333,1.556753058085141
18.4375,8.125,2,301.42578125,355.83984375,34.48771119117735,1.88125,6.33125,1.552102908153967
19.04296875,9.66796875,2,302.34375,360.9765625,34.78389096260069,1.8819875776397517,6.329192546583851,1.5474940572860862
18.73046875,9.98046875,1,302.94921875,362.51953125,35.099323034286485,1.876543209876543,6.333333333333333,1.5436048877166435
20.1953125,12.6171875,1,303.26171875,362.83203125,35.240866184234605,1.8711656441717792,6.337423312883436,1.5397428631462728
20.1953125,12.6171875,0,304.7265625,365.46875,35.40761303901671,1.8597560975609757,6.347560975609756,1.540488171735696
21.796875,11.015625,0,304.7265625,365.46875,35.40761303901671,1.8484848484848484,6.357575757575757,1.5411586163093083
20.1171875,9.1796875,-1,306.328125,367.0703125,35.40761303901671,1.8433734939759037,6.373493975903615,1.5500551360072687
20.1171875,9.1796875,-1,308.0078125,368.90625,35.54531908035277,1.8383233532934131,6.389221556886228,1.558635590190458
17.65625,11.640625,-1,308.0078125,368.90625,35.70831418037413,1.8333333333333333,6.404761904761905,1.5669127032164663
13.59375,12.96875,-1,310.46875,371.3671875,35.85899400711058,1.8284023668639053,6.420118343195266,1.5748985082978124
9.3359375,9.4140625,-1,314.53125,372.6953125,35.98077607154845,1.8235294117647058,6.435294117647059,1.5826043972517876
6.1328125,6.3671875,-1,318.7890625,376.25,36.105895996093736,1.8187134502923976,6.450292397660819,1.590041165711019
3.5546875,5.4296875,-1,321.9921875,379.296875,36.25343799591062,1.813953488372093,6.465116279069767,1.5972190542970024
3.4765625,5.5078125,-1,324.5703125,380.234375,36.41435503959653,1.8092485549132948,6.479768786127168,1.6041477861938231
3.671875,7.265625,-1,324.6484375,380.3125,36.55303120613096,1.8045977011494252,6.494252873563219,1.6108366015038935
6.875,11.875,-1,324.84375,382.0703125,36.7038240432739,1.8,6.508571428571429,1.6172942887200623
11.46484375,14.90234375,-1,328.046875,386.6796875,36.854279041290255,1.7954545454545454,6.5227272727272725,1.6235292136078157
12.265625,18.203125,-1,332.63671875,389.70703125,36.99071598052976,1.7909604519774012,6.536723163841808,1.6295493457561816
12.5390625,20.2734375,-1,333.4375,393.0078125,37.130954027175875,1.7865168539325842,6.550561797752809,1.635362283025639
12.96875,19.84375,-1,333.7109375,395.078125,37.264756202697725,1.782122905027933,6.564245810055866,1.6409752740952352
15.703125,17.109375,0,334.140625,395.5078125,37.412928104400606,1.7722222222222221,6.572222222222222,1.6398867018979464
14.6875,19.6875,0,336.875,398.2421875,37.412928104400606,1.7624309392265194,6.580110497237569,1.6387712648532076
10.703125,19.765625,2,337.890625,400.8203125,37.412928104400606,1.7637362637362637,6.576923076923077,1.6348254551505221
3.7890625,15.3515625,2,341.875,400.8984375,37.71929788589475,1.7650273224043715,6.573770491803279,1.6309072508843632
-1.015625,9.609375,4,348.7890625,405.3125,38.01528787612913,1.7771739130434783,6.559782608695652,1.6374396625198762
-1.015625,9.609375,4,353.59375,411.0546875,38.53194856643672,1.7891891891891891,6.545945945945946,1.6437588095901394
-4.0234375,7.5390625,4,353.59375,411.0546875,39.10669183731077,1.8010752688172043,6.532258064516129,1.649872024383582
-4.4921875,7.6171875,4,356.6015625,413.125,39.65503644943232,1.8128342245989304,6.518716577540107,1.6557863084803115
-5.78125,6.5625,4,357.0703125,413.203125,40.17244005203245,1.824468085106383,6.50531914893617,1.6615083522290612
-4.6484375,7.7734375,4,358.359375,414.2578125,40.6941599845886,1.835978835978836,6.492063492063492,1.667044552776649
-3.046875,10.078125,4,359.4921875,415.46875,41.28741979598997,1.8473684210526315,6.478947368421053,1.672401030780665
-1.8359375,12.7734375,4,361.09375,417.7734375,41.85163259506225,1.8586387434554974,6.465968586387435,1.6775836459221765
0.78125,16.40625,4,362.3046875,420.46875,42.43503999710081,1.8697916666666667,6.453125,1.6825980113230652
1.5625,17.1875,4,364.921875,424.1015625,42.986608028411844,1.8808290155440415,6.4404145077720205,1.6874495069619118
2.03125,16.71875,4,365.703125,424.8828125,43.577184200286844,1.8917525773195876,6.427835051546392,1.6921432921728627
5.546875,17.109375,4,366.171875,425.3515625,44.19796037673948,1.9025641025641025,6.415384615384616,1.6966843173035522
7.5390625,19.0234375,4,369.6875,425.7421875,44.79103994369505,1.913265306122449,6.403061224489796,1.7010773346007444
10.15625,20.3125,3,371.6796875,427.65625,45.33537244796748,1.9187817258883249,6.395939086294416,1.6996815934557161
11.015625,19.453125,3,374.296875,428.9453125,45.73671245574948,1.9242424242424243,6.388888888888889,1.6982694036731325
16.015625,16.796875,3,375.15625,429.8046875,46.15784358978267,1.92964824120603,6.381909547738694,1.6968413966799403
14.375,12.1875,2,380.15625,432.4609375,46.68655133247373,1.93,6.38,1.6928083175599076
12.421875,8.671875,2,381.796875,437.0703125,46.97205519676204,1.9303482587064678,6.378109452736318,1.6888037533631108
12.5,6.25,3,383.75,440.5859375,47.30751729011532,1.9356435643564356,6.371287128712871,1.687392776713128
10.859375,3.984375,3,383.828125,443.0078125,47.72016763687131,1.9408866995073892,6.364532019704433,1.6859673379808657
10.859375,3.984375,3,385.46875,445.2734375,48.16981315612788,1.946078431372549,6.357843137254902,1.684527994314541
13.28125,5.46875,3,385.46875,445.2734375,48.564637184143024,1.951219512195122,6.351219512195122,1.6830752850746253
13.4765625,5.6640625,3,387.890625,446.7578125,48.97352242469785,1.9563106796116505,6.344660194174757,1.681609732458452
14.765625,7.890625,3,388.0859375,446.953125,49.396666288375805,1.961352657004831,6.338164251207729,1.6801318420998872
17.55859375,8.80859375,3,389.375,449.1796875,49.82446360588071,1.9663461538461537,6.331730769230769,1.6786421036451384
17.8515625,9.1015625,4,392.16796875,450.09765625,50.31752228736873,1.9760765550239234,6.320574162679426,1.6823336649694
17.8515625,9.1015625,4,392.4609375,450.390625,50.89724183082576,1.9857142857142858,6.309523809523809,1.6859093242025511
17.01171875,10.13671875,4,392.4609375,450.390625,51.61154198646541,1.995260663507109,6.298578199052133,1.6893723749180014
17.01171875,10.13671875,4,393.30078125,451.42578125,52.19814229011533,2.0047169811320753,6.287735849056604,1.6927259933949268
17.890625,11.015625,4,393.30078125,451.42578125,52.75732636451717,2.0140845070422535,6.276995305164319,1.6959732439249826
17.421875,11.484375,4,394.1796875,452.3046875,53.305470705032334,2.0233644859813085,6.266355140186916,1.6991170838201983
17.109375,11.796875,4,394.6484375,452.7734375,53.868913888931246,2.0325581395348835,6.255813953488372,1.7021603681425201
17.578125,12.890625,4,394.9609375,453.0859375,54.549038171768174,2.0416666666666665,6.24537037037037,1.7051058541735487
17.578125,12.890625,4,395.4296875,454.1796875,55.10785794258116,2.0506912442396312,6.235023041474655,1.7079562056419213
17.578125,12.890625,3,395.4296875,454.1796875,55.46138215065001,2.055045871559633,6.229357798165138,1.7060767136076913
